record_id,month,day,year,plot_id,period,diagnostic,length,diameter,recovery_method
424,12,10,1977,2,Early Pottery Neolithic,base,37,52,Random survey
425,12,10,1977,20,Early Pottery Neolithic,rim,36,38,Stratified survey
426,12,10,1977,22,Early Pottery Neolithic,base,36,45,Random survey
427,12,10,1977,2,Early Pottery Neolithic,rim,37,37,Random survey
428,12,10,1977,9,Middle Chalcolithic,rim,33,40,Trench
429,12,10,1977,1,Early Pottery Neolithic,base,NA,38,Trench
430,12,10,1977,9,Hassuna,rim,15,7,Trench
431,12,10,1977,2,Early Chalcolithic,NA,NA,NA,Random survey
432,12,10,1977,2,Hassuna,NA,NA,NA,Random survey
433,12,10,1977,9,Early Pottery Neolithic,base,38,44,Trench
434,12,10,1977,13,Hassuna,rim,16,7,Stratified survey
435,12,10,1977,2,Pottery Neolithic,NA,NA,NA,Random survey
436,12,10,1977,18,Early Pottery Neolithic,rim,37,33,Stratified survey
437,12,10,1977,18,Early Pottery Neolithic,rim,37,38,Stratified survey
438,12,10,1977,2,Early Pottery Neolithic,base,36,47,Random survey
439,12,10,1977,20,Early Pottery Neolithic,rim,36,39,Stratified survey
440,12,10,1977,1,Hassuna,rim,16,7,Trench
441,12,10,1977,2,Uruk,NA,NA,NA,Random survey
442,12,10,1977,9,Early Chalcolithic,NA,NA,NA,Trench
443,12,10,1977,13,Early Pottery Neolithic,base,35,42,Stratified survey
444,12,10,1977,6,Early Pottery Neolithic,base,38,36,Stratified survey
445,12,10,1977,9,Uruk,NA,NA,NA,Trench
446,12,10,1977,2,Early Chalcolithic,NA,NA,NA,Random survey
447,12,10,1977,18,Early Pottery Neolithic,base,37,44,Stratified survey
448,12,10,1977,20,Halaf,base,51,116,Stratified survey
449,12,10,1977,2,Early Pottery Neolithic,base,35,43,Random survey
450,12,10,1977,1,Middle Chalcolithic,base,33,45,Trench
451,12,10,1977,9,Halaf,rim,51,116,Trench
452,12,10,1977,2,Early Chalcolithic,NA,NA,NA,Random survey
453,12,10,1977,9,Early Pottery Neolithic,base,36,42,Trench
454,12,10,1977,1,Early Pottery Neolithic,rim,36,38,Trench
460,12,11,1977,12,Halaf,rim,NA,114,Random survey
461,12,11,1977,14,Early Pottery Neolithic,base,36,41,Random survey
462,12,11,1977,17,Early Pottery Neolithic,base,36,40,Random survey
463,12,11,1977,4,Halaf,base,49,134,Random survey
464,12,11,1977,5,Halaf,base,49,139,Test pit
465,12,11,1977,5,Pottery Neolithic,NA,NA,NA,Test pit
466,12,11,1977,4,Halaf,rim,51,118,Random survey
467,12,11,1977,8,Middle Chalcolithic,rim,32,41,Random survey
468,12,11,1977,11,Early Pottery Neolithic,base,35,37,Random survey
469,12,11,1977,12,Pottery Neolithic,NA,NA,NA,Random survey
470,12,11,1977,4,Hassuna,base,15,6,Random survey
471,12,11,1977,5,Early Chalcolithic,NA,NA,NA,Test pit
472,12,11,1977,11,Halaf,rim,49,127,Random survey
473,12,11,1977,21,Early Chalcolithic,NA,NA,NA,Random stratified survey
474,12,11,1977,8,Hassuna,rim,15,6,Random survey
475,12,11,1977,11,Pottery Neolithic,NA,NA,NA,Random survey
476,12,11,1977,8,Halaf,rim,NA,120,Random survey
477,12,11,1977,17,Halaf,rim,47,115,Random survey
478,12,11,1977,3,Early Chalcolithic,NA,NA,NA,Random stratified survey
479,12,11,1977,14,Early Pottery Neolithic,rim,36,40,Random survey
480,12,11,1977,14,Halaf,rim,47,114,Random survey
481,12,11,1977,17,Early Pottery Neolithic,rim,35,37,Random survey
482,12,11,1977,17,Early Pottery Neolithic,base,37,46,Random survey
483,12,11,1977,8,Halaf,base,49,149,Random survey
484,12,11,1977,11,Early Pottery Neolithic,rim,37,38,Random survey
485,12,11,1977,11,Halaf,base,52,127,Random survey
486,12,11,1977,14,Pottery Neolithic,NA,NA,NA,Random survey
487,12,11,1977,12,Early Pottery Neolithic,rim,38,36,Random survey
488,12,11,1977,12,Early Pottery Neolithic,base,37,41,Random survey
489,12,11,1977,11,Early Chalcolithic,NA,NA,NA,Random survey
490,12,11,1977,14,Early Pottery Neolithic,base,37,44,Random survey
491,12,11,1977,11,Halaf,base,48,138,Random survey
492,12,11,1977,12,Halaf,base,49,110,Random survey
493,12,11,1977,4,Halaf,rim,49,110,Random survey
494,12,11,1977,4,Early Chalcolithic,NA,NA,NA,Random survey
495,12,11,1977,17,Pottery Neolithic,NA,NA,NA,Random survey
496,12,11,1977,17,Early Pottery Neolithic,rim,36,37,Random survey
497,12,11,1977,5,Early Chalcolithic,NA,NA,NA,Test pit
498,12,11,1977,3,Hassuna,base,16,7,Random stratified survey
499,12,11,1977,11,Halaf,rim,51,121,Random survey
500,12,11,1977,21,Early Chalcolithic,NA,NA,NA,Random stratified survey
501,12,11,1977,21,Early Chalcolithic,NA,NA,NA,Random stratified survey
502,12,11,1977,5,Early Pottery Neolithic,rim,36,43,Test pit
504,1,8,1978,3,Uruk,NA,NA,NA,Random stratified survey
505,1,8,1978,13,Early Pottery Neolithic,base,36,43,Stratified survey
506,1,8,1978,2,Pottery Neolithic,NA,NA,NA,Random survey
507,1,8,1978,2,Early Pottery Neolithic,base,35,44,Random survey
508,1,8,1978,20,Early Pottery Neolithic,rim,36,36,Stratified survey
509,1,8,1978,3,Pottery Neolithic,NA,NA,NA,Random stratified survey
510,1,8,1978,13,Hassuna,rim,16,8,Stratified survey
511,1,8,1978,2,Early Pottery Neolithic,base,36,38,Random survey
512,1,8,1978,9,Halaf,rim,48,122,Trench
513,1,8,1978,2,Uruk,NA,NA,NA,Random survey
514,1,8,1978,9,Hassuna,base,16,7,Trench
515,1,8,1978,9,Middle Chalcolithic,rim,NA,42,Trench
516,1,8,1978,9,Early Pottery Neolithic,base,38,46,Trench
517,1,8,1978,2,Late Neolithic,base,26,22,Random survey
518,1,8,1978,2,Early Pottery Neolithic,base,36,38,Random survey
519,1,8,1978,2,Early Pottery Neolithic,base,38,48,Random survey
520,1,8,1978,3,Hassuna,base,15,7,Random stratified survey
521,1,8,1978,2,Early Pottery Neolithic,base,36,43,Random survey
522,1,8,1978,2,Early Pottery Neolithic,rim,37,35,Random survey
523,1,8,1978,2,Early Pottery Neolithic,base,36,43,Random survey
524,1,8,1978,20,Early Pottery Neolithic,NA,NA,NA,Stratified survey
525,1,8,1978,6,Early Pottery Neolithic,base,34,36,Stratified survey
526,1,8,1978,9,Halaf,rim,51,117,Trench
527,1,8,1978,2,Early Pottery Neolithic,rim,37,37,Random survey
528,1,8,1978,20,Halaf,base,51,122,Stratified survey
529,1,8,1978,9,Early Pottery Neolithic,base,36,43,Trench
530,1,8,1978,13,Early Pottery Neolithic,base,37,42,Stratified survey
531,1,8,1978,20,Pottery Neolithic,NA,NA,NA,Stratified survey
532,1,8,1978,2,Hassuna,rim,NA,7,Random survey
533,1,8,1978,2,Early Pottery Neolithic,base,NA,45,Random survey
534,1,8,1978,2,Early Chalcolithic,NA,NA,NA,Random survey
537,1,9,1978,14,Early Chalcolithic,NA,NA,NA,Random survey
538,1,9,1978,17,Early Pottery Neolithic,base,36,40,Random survey
539,1,9,1978,17,Early Pottery Neolithic,rim,34,37,Random survey
540,1,9,1978,17,Halaf,rim,47,117,Random survey
541,1,9,1978,11,Early Pottery Neolithic,base,36,40,Random survey
542,1,9,1978,1,Early Pottery Neolithic,base,36,40,Trench
543,1,9,1978,4,Halaf,base,49,132,Random survey
544,1,9,1978,14,Uruk,NA,NA,NA,Random survey
545,1,9,1978,1,Early Pottery Neolithic,rim,38,36,Trench
546,1,9,1978,11,Pottery Neolithic,NA,NA,NA,Random survey
547,1,9,1978,8,Early Chalcolithic,NA,NA,NA,Random survey
548,1,9,1978,8,Halaf,base,53,150,Random survey
549,1,9,1978,11,Early Pottery Neolithic,base,38,44,Random survey
550,1,9,1978,14,Early Pottery Neolithic,rim,36,40,Random survey
551,1,9,1978,4,Halaf,rim,50,126,Random survey
552,1,9,1978,11,Halaf,rim,51,122,Random survey
553,1,9,1978,8,Halaf,rim,50,136,Random survey
554,1,9,1978,14,Pottery Neolithic,NA,NA,NA,Random survey
555,1,9,1978,14,Halaf,rim,48,116,Random survey
556,1,9,1978,17,Early Pottery Neolithic,rim,36,38,Random survey
557,1,9,1978,11,Early Pottery Neolithic,rim,37,39,Random survey
558,1,9,1978,1,Halaf,rim,49,135,Trench
559,1,9,1978,14,Early Pottery Neolithic,base,36,46,Random survey
560,1,9,1978,17,Halaf,base,50,133,Random survey
561,1,9,1978,11,Halaf,base,53,136,Random survey
564,1,10,1978,18,Halaf,rim,51,141,Stratified survey
565,1,10,1978,12,Pottery Neolithic,NA,NA,NA,Random survey
566,1,10,1978,18,Early Pottery Neolithic,rim,36,38,Stratified survey
567,1,10,1978,12,Early Pottery Neolithic,rim,36,35,Random survey
568,1,10,1978,21,Early Chalcolithic,NA,NA,NA,Random stratified survey
569,1,10,1978,5,Halaf,base,NA,135,Test pit
570,1,10,1978,5,Early Chalcolithic,NA,NA,NA,Test pit
571,1,10,1978,18,Early Pottery Neolithic,rim,NA,33,Stratified survey
572,1,10,1978,18,Early Pottery Neolithic,base,38,51,Stratified survey
573,1,10,1978,5,Halaf,rim,NA,122,Test pit
574,1,10,1978,18,Early Pottery Neolithic,rim,34,33,Stratified survey
575,1,10,1978,18,Early Pottery Neolithic,base,38,47,Stratified survey
576,1,10,1978,18,Early Pottery Neolithic,base,36,49,Stratified survey
577,1,10,1978,21,Early Chalcolithic,NA,NA,NA,Random stratified survey
578,1,10,1978,18,Early Pottery Neolithic,base,NA,46,Stratified survey
579,1,10,1978,5,Early Pottery Neolithic,rim,NA,45,Test pit
580,1,10,1978,12,Early Pottery Neolithic,base,NA,41,Random survey
584,2,18,1978,3,Early Chalcolithic,base,NA,24,Random stratified survey
585,2,18,1978,2,Halaf,base,53,157,Random survey
586,2,18,1978,13,Early Pottery Neolithic,base,35,51,Stratified survey
587,2,18,1978,2,Late Chalcolithic 1-2,NA,NA,NA,Random survey
588,2,18,1978,2,Pottery Neolithic,base,NA,218,Random survey
589,2,18,1978,20,Early Pottery Neolithic,rim,39,38,Stratified survey
590,2,18,1978,2,Hassuna,rim,16,7,Random survey
591,2,18,1978,6,Early Pottery Neolithic,rim,38,NA,Stratified survey
592,2,18,1978,22,Early Pottery Neolithic,base,39,45,Random survey
593,2,18,1978,2,Early Pottery Neolithic,base,38,52,Random survey
594,2,18,1978,9,Early Pottery Neolithic,base,38,50,Trench
595,2,18,1978,2,Early Pottery Neolithic,base,37,51,Random survey
596,2,18,1978,9,Halaf,rim,NA,126,Trench
597,2,18,1978,20,Early Pottery Neolithic,rim,33,39,Stratified survey
598,2,18,1978,2,Early Chalcolithic,rim,NA,24,Random survey
599,2,18,1978,3,Early Chalcolithic,rim,15,23,Random stratified survey
600,2,18,1978,2,Early Pottery Neolithic,rim,37,40,Random survey
601,2,18,1978,2,Early Pottery Neolithic,base,36,41,Random survey
602,2,18,1978,13,Early Pottery Neolithic,base,37,46,Stratified survey
603,2,18,1978,2,Early Chalcolithic,base,NA,25,Random survey
604,2,18,1978,2,Late Neolithic,base,22,25,Random survey
607,2,19,1978,5,Early Pottery Neolithic,rim,36,39,Test pit
608,2,19,1978,17,Early Pottery Neolithic,rim,34,42,Random survey
609,2,19,1978,4,Halaf,rim,49,NA,Random survey
610,2,19,1978,17,Early Pottery Neolithic,base,37,39,Random survey
611,2,19,1978,21,Early Chalcolithic,rim,20,23,Random stratified survey
612,2,19,1978,4,Halaf,NA,NA,NA,Random survey
613,2,19,1978,5,Halaf,base,49,NA,Test pit
614,2,19,1978,4,Halaf,rim,49,124,Random survey
615,2,19,1978,5,Halaf,rim,49,114,Test pit
616,2,19,1978,11,Early Pottery Neolithic,base,36,44,Random survey
617,2,19,1978,11,Early Pottery Neolithic,base,38,48,Random survey
618,2,19,1978,14,Halaf,rim,47,NA,Random survey
619,2,19,1978,14,Early Pottery Neolithic,rim,39,44,Random survey
620,2,19,1978,8,Halaf,rim,49,132,Random survey
621,2,19,1978,4,Hassuna,NA,NA,NA,Random survey
622,2,19,1978,17,Halaf,rim,46,137,Random survey
623,2,19,1978,21,Early Chalcolithic,NA,NA,NA,Random stratified survey
624,2,19,1978,4,Early Pottery Neolithic,base,35,39,Random survey
625,2,19,1978,5,Early Pottery Neolithic,rim,35,56,Test pit
626,2,19,1978,17,Uruk,rim,20,35,Random survey
627,2,19,1978,17,Early Pottery Neolithic,NA,NA,NA,Random survey
628,2,19,1978,11,Early Pottery Neolithic,NA,NA,NA,Random survey
629,2,19,1978,14,Pottery Neolithic,NA,NA,197,Random survey
630,2,19,1978,5,Early Chalcolithic,rim,18,22,Test pit
631,2,19,1978,5,Early Chalcolithic,base,20,25,Test pit
633,2,19,1978,8,Halaf,base,55,154,Random survey
635,2,20,1978,15,Early Pottery Neolithic,base,38,49,Random stratified survey
636,2,20,1978,18,Early Pottery Neolithic,rim,36,44,Stratified survey
637,2,20,1978,18,Early Pottery Neolithic,rim,38,35,Stratified survey
638,2,20,1978,12,Early Pottery Neolithic,rim,37,36,Random survey
639,2,20,1978,1,Early Pottery Neolithic,rim,35,39,Trench
640,2,20,1978,12,Halaf,rim,50,133,Random survey
641,2,20,1978,15,Early Pottery Neolithic,base,38,50,Random stratified survey
642,2,20,1978,1,Early Pottery Neolithic,base,36,43,Trench
643,2,20,1978,15,Early Pottery Neolithic,rim,35,40,Random stratified survey
644,2,20,1978,18,Early Pottery Neolithic,base,38,45,Stratified survey
645,2,20,1978,12,Early Pottery Neolithic,base,38,44,Random survey
646,2,20,1978,18,Pottery Neolithic,base,32,228,Stratified survey
647,2,20,1978,1,Halaf,rim,52,144,Trench
648,2,20,1978,16,Early Pottery Neolithic,rim,37,46,Test pit
649,2,20,1978,16,Early Pottery Neolithic,base,35,48,Test pit
650,3,11,1978,2,Hassuna,rim,15,7,Random survey
651,3,11,1978,20,Early Pottery Neolithic,base,38,45,Stratified survey
652,3,11,1978,2,Hassuna,base,14,8,Random survey
653,3,11,1978,22,Halaf,rim,47,133,Random survey
654,3,11,1978,22,Early Pottery Neolithic,rim,37,40,Random survey
655,3,11,1978,3,Pottery Neolithic,base,32,232,Random stratified survey
656,3,11,1978,9,Halaf,rim,49,128,Trench
657,3,11,1978,2,Halaf,base,54,153,Random survey
658,3,11,1978,3,Early Chalcolithic,rim,21,22,Random stratified survey
659,3,11,1978,20,Early Chalcolithic,rim,20,21,Stratified survey
660,3,11,1978,2,Early Pottery Neolithic,base,37,53,Random survey
661,3,11,1978,2,Pottery Neolithic,NA,NA,NA,Random survey
662,3,11,1978,13,Hassuna,rim,15,8,Stratified survey
663,3,11,1978,2,Early Chalcolithic,base,18,25,Random survey
664,3,11,1978,2,Early Pottery Neolithic,base,35,43,Random survey
665,3,11,1978,20,Early Pottery Neolithic,rim,35,43,Stratified survey
666,3,11,1978,13,Uruk,base,21,38,Stratified survey
667,3,11,1978,20,Early Pottery Neolithic,rim,35,42,Stratified survey
668,3,11,1978,3,Early Chalcolithic,base,21,26,Random stratified survey
669,3,11,1978,9,Halaf,rim,50,146,Trench
670,3,11,1978,2,Early Chalcolithic,rim,20,25,Random survey
671,3,11,1978,2,Late Neolithic,base,20,28,Random survey
672,3,11,1978,3,Hassuna,base,15,8,Random stratified survey
673,3,11,1978,2,Late Neolithic,rim,NA,29,Random survey
674,3,11,1978,20,Halaf,base,49,122,Stratified survey
677,3,12,1978,5,Halaf,base,52,137,Test pit
678,3,12,1978,4,Halaf,base,49,131,Random survey
679,3,12,1978,5,Halaf,rim,49,125,Test pit
680,3,12,1978,17,Early Pottery Neolithic,base,NA,NA,Random survey
681,3,12,1978,14,Halaf,rim,NA,NA,Random survey
682,3,12,1978,21,Early Chalcolithic,NA,NA,NA,Random stratified survey
683,3,12,1978,21,Hassuna,rim,NA,NA,Random stratified survey
684,3,12,1978,4,Early Pottery Neolithic,base,35,43,Random survey
685,3,12,1978,17,Halaf,rim,NA,NA,Random survey
686,3,12,1978,4,Hassuna,NA,NA,NA,Random survey
687,3,12,1978,5,Halaf,rim,NA,69,Test pit
688,3,12,1978,4,Halaf,rim,48,141,Random survey
689,3,12,1978,11,Halaf,base,53,138,Random survey
690,3,12,1978,11,Early Pottery Neolithic,base,36,43,Random survey
691,3,12,1978,4,Halaf,rim,50,124,Random survey
692,3,12,1978,14,Early Pottery Neolithic,NA,NA,NA,Random survey
693,3,12,1978,21,Early Chalcolithic,base,NA,NA,Random stratified survey
694,3,12,1978,11,Early Pottery Neolithic,rim,37,43,Random survey
695,3,12,1978,17,Early Bronze Age,NA,NA,NA,Random survey
696,3,12,1978,5,Early Pottery Neolithic,rim,37,45,Test pit
697,3,12,1978,11,Early Pottery Neolithic,base,36,46,Random survey
698,3,12,1978,14,Early Pottery Neolithic,rim,NA,NA,Random survey
699,3,12,1978,5,Early Pottery Neolithic,rim,36,43,Test pit
700,3,12,1978,5,Early Pottery Neolithic,base,37,49,Test pit
701,3,12,1978,17,Uruk,NA,NA,NA,Random survey
702,3,12,1978,5,Early Pottery Neolithic,base,35,47,Test pit
703,3,12,1978,17,Halaf,base,NA,NA,Random survey
704,3,12,1978,5,Early Pottery Neolithic,base,35,NA,Test pit
705,3,12,1978,11,Halaf,rim,NA,NA,Random survey
706,3,12,1978,17,Early Chalcolithic,rim,NA,NA,Random survey
707,3,12,1978,17,Early Pottery Neolithic,rim,NA,NA,Random survey
708,3,12,1978,5,Early Chalcolithic,base,20,26,Test pit
710,3,13,1978,8,Halaf,base,49,152,Random survey
711,3,13,1978,18,Early Pottery Neolithic,rim,37,44,Stratified survey
712,3,13,1978,15,Early Pottery Neolithic,base,36,48,Random stratified survey
713,3,13,1978,8,Early Chalcolithic,base,15,29,Random survey
714,3,13,1978,15,Early Pottery Neolithic,rim,NA,44,Random stratified survey
715,3,13,1978,18,Early Pottery Neolithic,base,36,49,Stratified survey
716,3,13,1978,15,Early Pottery Neolithic,base,35,45,Random stratified survey
717,3,13,1978,1,Early Pottery Neolithic,rim,NA,51,Trench
718,3,13,1978,8,Middle Chalcolithic,base,35,57,Random survey
719,3,13,1978,18,Early Pottery Neolithic,base,37,NA,Stratified survey
720,3,13,1978,8,Halaf,rim,47,134,Random survey
721,3,13,1978,1,Early Pottery Neolithic,rim,37,44,Trench
722,3,13,1978,16,Uruk,rim,NA,30,Test pit
723,3,13,1978,8,Early Chalcolithic,rim,16,35,Random survey
724,3,13,1978,15,Early Pottery Neolithic,base,37,48,Random stratified survey
725,3,13,1978,1,Halaf,rim,NA,146,Trench
726,3,13,1978,18,Early Pottery Neolithic,rim,NA,37,Stratified survey
729,3,13,1978,15,Early Pottery Neolithic,base,36,46,Random stratified survey
731,4,8,1978,2,Halaf,rim,47,110,Random survey
732,4,8,1978,2,Early Chalcolithic,NA,19,NA,Random survey
733,4,8,1978,2,Early Pottery Neolithic,base,33,NA,Random survey
734,4,8,1978,6,Early Pottery Neolithic,base,36,NA,Stratified survey
735,4,8,1978,6,Early Chalcolithic,rim,18,NA,Stratified survey
736,4,8,1978,6,Pottery Neolithic,base,NA,NA,Stratified survey
737,4,8,1978,9,Early Pottery Neolithic,rim,36,NA,Trench
738,4,8,1978,13,Hassuna,base,NA,NA,Stratified survey
739,4,8,1978,13,Late Neolithic,base,19,NA,Stratified survey
740,4,8,1978,13,Uruk,base,NA,NA,Stratified survey
741,4,8,1978,13,Halaf,base,48,NA,Stratified survey
742,4,8,1978,13,Late Neolithic,base,18,NA,Stratified survey
743,4,8,1978,20,Early Pottery Neolithic,base,36,NA,Stratified survey
744,4,8,1978,20,Late Neolithic,rim,21,NA,Stratified survey
745,4,8,1978,22,Early Pottery Neolithic,rim,37,NA,Random survey
746,4,8,1978,22,Early Chalcolithic,base,20,NA,Random survey
747,4,8,1978,9,Early Pottery Neolithic,rim,35,NA,Trench
748,4,8,1978,2,Pottery Neolithic,NA,NA,NA,Random survey
749,4,8,1978,2,Halaf,base,NA,NA,Random survey
750,4,8,1978,9,Hassuna,rim,NA,NA,Trench
751,4,8,1978,13,Early Pottery Neolithic,base,35,NA,Stratified survey
752,4,8,1978,9,Halaf,rim,49,NA,Trench
753,4,8,1978,20,Early Pottery Neolithic,rim,36,NA,Stratified survey
754,4,8,1978,2,Early Pottery Neolithic,base,37,NA,Random survey
755,4,8,1978,3,Pottery Neolithic,rim,32,NA,Random stratified survey
756,4,8,1978,21,Early Chalcolithic,rim,20,NA,Random stratified survey
757,4,8,1978,2,Early Pottery Neolithic,rim,NA,NA,Random survey
758,4,8,1978,9,Early Pottery Neolithic,base,34,NA,Trench
759,4,8,1978,22,Halaf,rim,49,NA,Random survey
760,4,8,1978,9,Halaf,base,48,NA,Trench
761,4,8,1978,9,Halaf,rim,NA,NA,Trench
762,4,8,1978,13,Late Chalcolithic 3-5,NA,NA,NA,Stratified survey
763,4,8,1978,20,Halaf,base,50,NA,Stratified survey
764,4,8,1978,2,Early Pottery Neolithic,base,35,NA,Random survey
765,4,8,1978,9,Early Pottery Neolithic,rim,36,NA,Trench
766,4,8,1978,22,Early Pottery Neolithic,rim,35,NA,Random survey
767,4,8,1978,13,Early Pottery Neolithic,base,NA,NA,Stratified survey
768,4,8,1978,13,Uruk,NA,NA,NA,Stratified survey
770,4,9,1978,4,Early Pottery Neolithic,base,37,26,Random survey
771,4,9,1978,4,Early Pottery Neolithic,base,35,44,Random survey
772,4,9,1978,5,Early Pottery Neolithic,NA,NA,NA,Test pit
773,4,9,1978,5,Early Pottery Neolithic,base,37,48,Test pit
774,4,9,1978,5,Early Pottery Neolithic,base,36,39,Test pit
775,4,9,1978,5,Early Pottery Neolithic,base,37,44,Test pit
776,4,9,1978,5,Early Pottery Neolithic,base,37,45,Test pit
777,4,9,1978,8,Early Chalcolithic,base,20,27,Random survey
778,4,9,1978,8,Early Pottery Neolithic,base,36,36,Random survey
779,4,9,1978,11,Early Third Millennium,NA,NA,NA,Random survey
780,4,9,1978,11,Early Pottery Neolithic,base,NA,51,Random survey
781,4,9,1978,11,Early Pottery Neolithic,rim,37,45,Random survey
782,4,9,1978,11,Early Pottery Neolithic,base,37,47,Random survey
783,4,9,1978,14,Halaf,rim,47,90,Random survey
784,4,9,1978,17,Early Chalcolithic,base,NA,23,Random survey
785,4,9,1978,17,Early Pottery Neolithic,base,39,49,Random survey
786,4,9,1978,11,Halaf,base,52,131,Random survey
787,4,9,1978,5,Halaf,rim,50,114,Test pit
788,4,9,1978,17,Early Pottery Neolithic,base,36,42,Random survey
789,4,9,1978,8,Halaf,base,52,148,Random survey
790,4,9,1978,5,Halaf,rim,50,76,Test pit
791,4,9,1978,5,Halaf,base,53,141,Test pit
